rotation_x,rotation_y,rotation_z,acceleration_x,acceleration_y,acceleration_z
0.0510109,0.101089,0.0192015,0.0117145,-0.000131309,-0.017433
0.0476353,0.0113247,-0.00266709,0.0014593,-0.00760436,-0.0141265
-0.268754,0.00517494,0.00901011,-0.00720412,0.00977427,-0.0017997
-0.644583,-0.0136792,0.0600792,0.00736171,0.00262532,0.0240506
-0.60088,0.0311501,0.0588842,0.00558859,0.00963062,0.000767708
-0.340715,0.0363474,0.0886708,0.00219864,0.0222406,-0.0252307
-0.352739,-0.084421,0.0488087,0.000331283,0.011843,-0.0380741
-0.198973,-0.215053,-0.0619549,-0.00461262,0.00470293,-0.0200541
-0.0649479,-0.103076,-0.11026,-0.00693196,-0.0104077,0.0181729
0.235509,0.0775016,0.0488929,-0.00110573,-0.0181903,0.0337681
-0.0917548,-0.0216229,0.0322831,0.00382853,-0.00691476,0.0323125
-0.293753,-0.061924,0.110852,0.0125693,0.0142199,0.0542189
-0.449797,-0.0723159,0.209703,0.0331922,-0.00311753,0.0582014
-0.475496,0.0205852,0.180157,0.0242929,-0.0218921,0.061222
-0.397135,0.104759,0.0912228,0.0246708,-0.023304,0.0121454
-0.303275,0.0609263,0.111091,-0.0203212,-0.0351724,-0.0245818
0.042917,0.0670443,0.0941829,-0.0252513,0.0204283,-0.0354044
-0.0822599,-0.0323382,0.0174298,-0.00865734,0.0536563,-0.0644504
0.179036,-0.0199586,-0.120571,-0.0132244,0.0102336,-0.0155032
-0.106695,-0.000570124,-0.151681,0.0122894,-0.0527492,0.0333428
0.232395,0.132754,-0.120291,-0.0132245,-0.0544552,0.0131699
0.262816,0.218347,-0.0299162,-0.0128708,-0.0371476,-0.027472
0.371016,0.256884,0.0642644,-0.00599176,-0.0229643,-0.0391062
0.385788,0.207701,0.0443377,-0.0194452,0.0186355,-0.0302293
0.47074,0.163763,6.48168e-05,0.0173904,0.0430851,-0.0227598
0.265773,-0.053319,-0.223669,0.0188577,0.041121,-0.014481
0.193614,-0.185927,-0.340608,-0.00796622,0.0368698,0.0311007
0.0659725,-0.30325,-0.293314,0.0793768,0.0140072,0.0140578
0.0346271,-0.186629,-0.200164,-0.0284518,-0.00600132,0.0553623
0.433372,-0.14841,-0.162591,-0.0174162,0.0304962,0.0411332
-0.0710722,-0.101925,-0.065416,0.0160235,0.0235995,0.0645789
0.292866,0.0207994,0.0238325,0.0017575,0.0232377,0.00621074
0.106741,0.107551,0.0727902,0.0145652,0.00802901,-0.0480311
0.209183,0.0893612,0.100003,-0.0134881,-0.0187894,-0.0617155
0.0594336,-0.00330208,0.189792,0.0171916,0.0125516,0.00416756
-0.532201,-0.0210931,0.144955,0.0106924,0.0247783,0.0649289
0.0765991,0.106415,0.0213995,-0.0145257,0.00968325,0.059594
-0.0521678,0.086267,0.0498949,0.0186903,-0.00896734,0.00218284
0.0285671,0.0807939,0.00963274,-0.0028795,-0.0190761,-0.0347573
0.0991596,0.0274167,0.059393,-0.0151491,0.00262344,-0.0421243
-0.270891,-0.0706558,0.0148358,0.00376964,-0.0137822,0.0106683
-3.87087,-0.483472,-0.59964,0.0146986,-0.0740927,-0.10406
0.626637,-0.27936,-0.438815,-0.185893,0.193376,-0.11765
-0.115734,-0.478438,-0.372991,0.0138841,0.0592503,0.0595701
-0.192066,-0.19279,-0.156096,0.0753307,-0.0461695,0.0856863
-0.229258,0.0230114,-0.158705,0.0285362,-0.102131,0.0676552
0.933682,0.242909,0.256645,0.0107678,0.0373272,0.0166759
1.62506,0.451993,0.392501,-0.000782013,-0.0732338,0.00589967
-2.30129,0.0922882,0.0766928,0.0186111,-0.113952,0.0178895
-1.98955,0.0243201,-0.171715,0.0373904,0.108062,0.120269
-1.10061,0.105978,-0.127248,0.0739582,0.0915741,0.0176533
-0.564128,-0.152115,0.341212,0.0103405,-0.138375,-0.155537
-0.960668,-0.221288,0.318806,0.000599086,-0.02049,0.0917604
0.0315729,0.0760196,0.334482,-0.014021,-0.00474703,0.050866
-1.06402,0.0105563,0.298752,0.0423096,0.0273733,0.0065937
-1.1428,-0.0590983,0.137571,0.0671485,-0.0154347,-0.0573065
-0.47177,0.131947,-0.275712,0.04404,-0.0418827,0.0366809
-0.883164,0.289361,-0.842413,0.0966486,-0.0175364,0.000889063
-0.281753,0.260027,-1.47463,0.128742,0.10774,-0.0601959
-0.637437,-0.0356709,-2.12794,0.143064,0.110097,-0.085849
-0.43465,-0.12989,-2.77511,0.0959697,0.11994,0.0453888
-1.59986,-0.28116,-3.04133,0.119318,-0.154958,-0.112493
-3.42081,0.534242,-2.40169,-0.197259,-0.222262,0.25185
-2.52859,2.89075,-0.767145,-0.265444,-0.180514,0.356366
-2.99068,2.09783,0.072861,0.323277,0.109525,-0.0999303
-1.35415,-0.382665,0.10362,0.801251,0.435977,-0.518022
-0.638849,-0.761325,0.729523,-0.0741046,0.00690937,-0.0573504
-0.392922,-0.701316,0.33366,-0.0871744,0.0701028,0.0223721
0.0679488,-0.111183,0.198003,-0.113906,0.0261754,0.0879067
0.117808,0.0478526,0.146941,-0.0350223,-0.0300523,-0.0173743
0.0353092,-0.0397974,0.0788204,-0.00948858,-0.0517542,-0.0335429
-0.00121025,-0.0729643,0.0329553,-0.0383816,0.0338767,-0.0156138
0.0141995,-0.158586,-0.0551137,0.0194666,0.0010981,-0.0230088
0.0542057,-0.181187,-0.133881,-0.0220056,0.0225999,-0.0176384
0.182672,-0.032961,-0.224112,-0.0583897,0.0432271,-0.0042026
0.116719,-0.0307438,-0.206209,0.118551,-0.0196254,-0.00194812
-0.0765142,-0.155044,0.0983796,0.026678,-0.000250161,0.012089
-0.0168477,-0.0717824,0.090583,0.00498158,0.0237275,-0.0211668
-0.0249118,-0.120017,-0.00636023,0.0126642,-0.0195054,0.0105772
-0.057813,-0.024897,0.0067869,0.0122142,0.00778317,0.018183
-0.000518755,-0.0410323,-0.032426,0.00619426,0.0142337,0.0173817
0.0391141,-0.0207079,0.000711489,-0.0143545,-0.0131472,0.00430799
0.0297502,-0.00354669,0.0368933,0.0108883,0.00134715,-0.00738013
0.147811,-0.0603039,0.00671878,0.0187761,0.0115756,0.00857449
-0.0153774,-0.0260524,-0.0240292,0.00857148,-0.0248778,-0.0088985
-0.0641816,-0.0526545,0.0133546,-0.00981189,-0.00379151,-0.00295615
0.00917545,-0.0111042,-0.0176251,-0.0011597,0.00482586,-0.000136018
0.0456853,0.00283513,0.028365,0.00264837,-0.0106932,0.00406694
0.0190842,0.000730253,0.034689,0.0037652,0.00255099,-0.00767982
0.0104945,0.0103296,0.0228423,0.00334466,0.00652224,-0.00457573
0.00717796,0.0263184,0.00135544,-0.00045076,0.00480527,0.00663996
0.0349834,-0.000373228,0.0208638,0.00143172,-0.0069682,-0.0085851
0.00213062,0.0242672,0.0483634,-0.00151618,-0.00538954,-0.00619149
0.0265751,0.0135497,0.0389093,-0.000549152,0.00590014,-0.000892639
0.0296028,0.0209745,0.010024,0.00829259,-0.0110762,0.000285387
-0.0065593,0.0252935,0.0205441,-0.00185095,-0.00466353,-0.00271297
-0.0142151,0.00174465,-0.0103165,0.0208417,-0.010021,-0.00644493
-0.0377186,-0.0196163,-0.0188141,0.00279228,0.0056237,-0.00800145
-0.0270421,-0.0281618,-0.0144462,0.0108443,-0.00265196,0.00724125
0.00162679,0.0134397,-0.0349069,-0.0142821,0.000296444,-0.00106859
0.0134377,0.014525,-0.0199111,0.0118214,-0.0086098,-0.00711918
-0.0194277,0.00178251,0.0088951,0.0062048,-0.00549558,-0.00202322
-0.0099429,-0.00359539,-0.00812988,0.00501129,-0.00330245,-0.00445032
