rotation_x,rotation_y,rotation_z,acceleration_x,acceleration_y,acceleration_z
-3.21438,-0.889895,1.17596,-0.0121562,-0.247158,0.153627
-1.83954,-0.523387,2.44592,0.163172,0.0949638,0.0912717
0.477207,-0.00659715,2.09972,0.0858586,0.364112,0.0513129
0.365448,0.323635,0.308578,-0.0740721,0.28151,0.0589346
-0.526015,-0.0125054,-0.490712,-0.0977322,0.29664,0.0427028
-0.326817,0.0230192,-0.858812,0.0480405,0.209107,0.102782
-0.0478651,0.20903,-1.26712,0.0751024,0.0736373,0.0805663
0.756549,0.28562,-1.10327,0.117847,-0.0729207,0.0541767
1.3253,0.308798,-0.430305,0.0503526,-0.136763,-0.000526667
1.02391,-0.0149909,-0.0201181,0.0737488,-0.225401,0.0758048
-0.616245,-0.138188,0.28973,0.0104043,-0.176463,0.0740436
0.11298,-0.0183742,0.705175,0.00555551,-0.082436,0.0371364
-0.533505,-0.0989748,0.758836,0.000711858,-0.0182513,0.0301995
-0.373738,-0.105834,0.571434,0.0338959,0.07526,0.00913596
-0.660785,-0.11918,0.145201,0.012,0.0806233,0.0196659
-0.230742,0.0277612,0.0614506,-0.0279739,0.0717827,-0.0285288
-0.0314076,0.0636375,-0.105783,-0.00817001,0.0473172,-0.0858362
0.308086,0.187154,-0.184376,-0.0526946,-0.000319302,-0.159498
0.536308,0.194073,0.205349,0.0234267,0.0161226,-0.208706
0.306409,-0.288745,0.112527,-0.0871493,0.0291095,-0.0490994
-0.420612,-0.457358,-0.108133,0.078016,0.0869378,0.0737999
0.313023,0.0144598,-0.590318,-0.00175393,0.0596813,0.0661003
0.598067,0.238694,-0.51805,0.0317487,0.0679566,0.14147
0.589568,0.278225,-0.517269,0.0242938,-0.124801,0.0823779
0.57086,0.370851,-0.0905601,0.0441064,-0.114229,-0.0346971
0.502233,0.299085,0.377627,0.0566933,-0.104373,-0.0164788
0.020692,0.0957854,0.585489,0.0771949,-0.0599405,0.00347984
-0.337946,-0.147641,0.502389,0.0347319,-0.0194618,0.0311174
-0.54035,-0.268476,0.342147,-0.0105141,0.0301031,0.0479913
-0.610702,-0.316048,-0.0146689,0.0459731,0.0101937,0.0919504
-0.107366,-0.130467,0.0383644,-0.000444174,-0.0570972,0.103917
-1.45582,-0.722247,-0.540877,0.127939,0.123745,0.0772616
-0.19717,0.133942,0.320521,-0.0775967,0.0166223,-0.0615923
1.18791,0.757406,1.3196,-0.174171,-0.00653197,-0.157238
1.41375,0.565732,1.1518,-0.0787109,0.180189,-0.119905
0.604012,-0.175529,-0.377511,0.0485867,0.379838,-0.197427
-0.564237,-0.653928,-2.01351,-0.00196868,0.288372,-0.00697052
-0.180292,-0.280344,-3.23359,0.214774,0.224801,0.0908051
-1.22887,0.30659,-4.01809,0.388481,0.122101,0.103395
0.904197,0.589675,-3.70102,0.388689,0.028602,0.0727602
0.928916,0.66101,-2.60302,0.241007,-0.289168,-0.0567573
-0.28451,0.254348,-1.11017,0.22676,-0.366015,0.113966
0.364416,0.195615,-0.208795,0.081121,-0.078208,0.171732
0.204828,-0.114994,-0.141135,0.0440142,-0.0707363,-0.0260283
0.209738,-0.112361,0.145212,-0.0262074,0.0542402,-0.0104665
0.259412,-0.0420254,0.0712165,0.0243026,0.0344387,0.00237906
0.00979033,-0.135599,0.20872,-0.0208869,-0.0442647,0.0309274
-0.0325371,-0.0941401,0.0758067,-0.0350223,0.00303233,0.00154674
-0.0228815,0.0511264,0.0738298,-0.0283954,0.0549692,0.010776
0.1984,0.184363,0.00434605,-0.0273449,0.0126157,-0.0110103
0.130068,0.201462,-0.0205944,-0.0219023,-0.0142862,0.0245342
0.00899129,0.120498,0.0521309,0.0637873,-0.0200463,0.00126755
-0.0570307,-0.0535306,0.0743796,0.0304095,0.0309687,0.00819325
-0.0520806,-0.0675298,0.0125202,-0.0316782,-0.00295961,-0.0459769
-0.532674,-0.0554331,0.00316474,-0.0258029,-0.0362547,-0.157458
-1.62939,-0.377997,0.15928,0.0369671,-0.16603,-0.0348107
-1.2521,-0.572902,1.26246,0.0564914,-0.331169,-0.112331
1.4839,-0.477624,3.17499,0.18191,-0.495787,0.0859551
0.655701,-0.775155,4.93355,0.511454,-0.202046,-0.0633444
0.93748,0.0322102,4.9422,0.772758,0.14843,0.195098
-1.01349,-0.0109591,2.62519,0.245374,0.390184,0.130243
-1.45145,-0.14481,1.02815,0.0551811,0.550896,0.0917161
-1.50012,-0.0521104,-0.347725,-0.100512,0.569294,0.116171
-0.13515,0.402124,-1.4482,-0.000487804,0.434244,0.00622112
1.42605,0.45637,-2.12758,0.211663,0.162992,-0.115117
1.7669,-0.073667,-2.09829,0.227159,-0.186718,-0.0169461
0.136085,-0.502534,-1.26716,0.0204083,-0.42065,0.0766078
-0.294128,-0.274287,0.179634,0.0270792,-0.373525,0.0821017
0.0753065,0.28184,1.32706,0.00705642,-0.271254,0.0462492
-0.06672,0.487409,2.14683,0.0442085,-0.0768021,0.0116017
-0.116509,0.348064,1.85159,0.163138,0.243182,-0.0719302
0.533074,0.153789,0.380825,-0.0355105,0.334385,-0.0844871
0.301743,-0.0348448,-0.690474,-0.0332572,0.289613,-0.055998
0.291188,-0.11509,-1.37914,0.051173,0.146173,-0.00409913
0.214759,-0.142271,-1.68483,0.0665866,-0.0517411,0.0745916
-0.0309886,0.0690542,-1.28325,0.0783972,-0.207247,0.114565
0.505879,0.522254,-0.279832,0.0421417,-0.246037,0.0514576
0.605162,0.664774,0.629934,0.030603,-0.234526,0.0193093
0.183166,0.448132,1.17467,0.0532761,-0.116387,-0.0220525
-0.209475,0.215441,1.10632,0.057865,0.0248387,-0.0146005
-0.0417843,-0.0065861,0.659643,0.097598,0.168231,-0.0218495
2.14335,0.0790972,-0.0977393,0.00618279,0.573141,-0.261687
0.322873,-1.38389,-1.84626,0.353717,0.399066,-0.127757
3.47838,-1.75771,-3.50414,0.36601,0.474126,0.109145
4.76429,-3.03214,-3.59363,0.52251,0.0292466,0.365147
2.57449,-2.24931,-2.8045,0.30346,-0.17627,0.39435
1.4659,-1.32013,-1.54002,0.141496,-0.19384,0.352352
0.983107,-0.458467,-0.746079,0.0956662,-0.0688816,0.118902
0.153447,-0.403706,-0.332845,0.0412898,-0.079002,0.086157
0.127481,-0.174618,-0.0630424,-0.0139334,0.0139112,0.0473539
-0.0336162,-0.0311273,0.0679114,0.0399029,-0.00062649,0.0285754
-0.0834682,0.0416034,0.0993064,-0.00429828,-0.0239141,0.0257673
-0.123704,0.240675,0.301939,-0.049753,-0.083255,0.0667803
-0.77474,0.631175,0.977572,-0.0332614,-0.206834,0.282061
-4.02384,1.81896,2.59029,0.201936,-0.377048,0.59384
-3.83769,1.8615,3.78203,0.602821,-0.0862341,0.587609
-4.53451,2.08738,3.76514,0.714925,0.1677,0.270216
-2.18212,1.60536,3.4106,0.636587,0.392276,0.120437
1.90745,2.02459,1.79487,0.237118,0.780784,0.231951
1.7299,1.81705,-1.50702,-0.0327113,0.976434,-0.160427
-1.96587,0.371817,-3.07783,-0.0431082,0.177464,-0.777126
-3.19134,0.335277,-0.0702253,-0.073043,-0.573657,-0.80169
2.11556,-0.0171624,0.431663,-0.314762,0.807878,0.0967462
0.871778,0.419573,-0.198734,0.0052368,0.042915,-0.1218
2.10435,0.693239,0.452659,0.0784225,0.0496905,0.0946755
-0.877052,-0.226879,0.160048,-0.0529645,-0.045888,0.240491
-0.87287,-0.115073,-0.0415295,-0.0467649,0.0235757,0.0348225
-0.947073,0.142492,-0.000739697,-0.0110065,-0.0103138,0.0397677
-2.05426,0.11766,-0.0196829,0.0358461,1.18315e-05,-0.00896049
-1.23152,-0.226064,-0.138314,0.0864525,0.0735309,-0.186094
-1.30035,-0.321254,-0.236252,0.022386,-0.00591931,-0.140895
0.389821,-0.154771,-0.205359,0.0262591,0.0389768,-0.161289
0.0287662,-0.0113346,-0.192684,0.0686905,-0.0521484,-0.0435765
0.335687,-0.0820416,-0.177186,0.0714507,0.0120445,-0.146375
2.15213,-0.0871361,0.138429,0.0708078,0.0677991,-0.0998758
0.765106,-0.0265114,-0.000711886,-0.00516212,-0.0525046,0.034677
0.498192,-0.0809375,-0.0857645,-0.00395012,-0.0083428,0.042991
0.310376,0.00380835,0.036921,-0.0276475,-0.0171356,0.0756575
0.0526464,-0.00374863,-0.119988,-0.0456492,-0.00614837,0.0955603
-0.377763,-0.064285,-0.105181,-0.0434435,-0.0299217,0.159172
-1.05753,-0.142042,-0.271762,-0.0538285,0.0414161,0.091136
-1.25027,-0.233713,-0.244111,-0.0690783,0.0345091,0.0496701
-0.802191,-0.119607,-0.159832,-0.0231939,0.0434425,-0.0337377
0.0269914,0.0969536,0.0352562,0.0171286,0.0799048,-0.0375967
0.394321,0.12757,-0.0127155,-0.0173904,0.00902587,-0.0349106
0.777227,0.322088,0.2129,-0.00129688,0.0198643,-0.00837898
0.88882,0.371363,0.339074,-0.0278611,0.0347859,0.016534
3.02857,0.656661,0.704236,-0.0664319,0.0444014,0.0575454
1.87069,0.235894,0.263496,-0.07918,0.0401415,0.101691
-0.105743,-0.149842,-0.0448417,-0.0387147,-0.00230354,0.0626584
0.260691,-0.290061,-0.0489716,-0.0293245,0.0283754,0.00674891
-0.357249,-0.21802,-0.0464097,0.0105541,-0.0135033,0.0615078
-0.415888,-0.162136,0.120754,-0.033267,0.00323522,-0.00876462
-0.379059,0.0331517,0.0256015,-0.0109227,-0.0270956,0.0889564
-0.702864,0.0238159,0.0447509,0.147639,-0.0178065,-0.11403
-0.0473227,0.0554364,0.0843944,0.0556415,-0.0484838,-0.0770836
0.864382,0.17991,0.189574,0.0473633,-0.0498302,-0.0907608
0.833057,0.693091,0.428666,-0.0208169,-0.0420676,0.000812769
0.667432,0.536077,0.363888,0.0771219,-0.0241114,0.0784131
1.03222,0.387145,0.263649,0.0178245,0.0304917,-0.0138181
0.0910122,0.467541,0.0170668,0.00767279,-0.0728994,-0.0686896
0.512664,0.126434,-0.00051426,0.0201631,-0.0362273,-0.0342883
0.264223,-0.0627852,-0.191468,-0.00223827,-0.0392076,0.0568953
0.0357192,-0.334037,-0.24826,0.0538636,-0.0335695,-0.0152757
0.140745,-0.317606,0.0298232,0.00499296,-0.0189607,0.031049
0.203865,-0.347485,0.0751293,-0.0439277,-0.00363266,0.0132573
-0.117819,-0.224388,0.0806052,0.0217583,-0.00247151,0.0743496
-0.493541,-0.1567,0.141798,-0.0612634,0.0564611,-0.0084933
-0.985594,-0.219591,0.00466947,-0.0585178,0.0303341,0.0100838
-1.16198,-0.0839855,-0.103715,-0.000314176,0.0479499,0.0625986
-0.83498,0.183055,0.0314718,-0.0409647,0.0526588,-0.0225648
-0.365517,0.433877,0.116008,-0.0124525,0.0512567,0.0213859
-0.157393,0.537422,0.165264,-0.0517437,0.0567586,0.010915
0.179272,0.182568,0.191264,-0.0461766,0.113522,0.0321872
3.57188,0.541943,0.698466,0.0156666,0.139637,-0.30942
2.39797,0.0976732,0.250339,-0.101167,0.128084,0.159536
-0.27286,-0.318416,-0.00163802,-0.0151631,0.0539136,0.0288858
0.0170721,-0.752537,-0.121678,-0.0317103,0.053866,0.00204921
-0.0983025,-0.515433,-0.193097,-0.0285024,0.0650303,0.00972486
-0.763792,-0.549286,-0.292597,-0.00605285,-0.0399777,0.0372343
-0.334579,-0.419053,-0.157209,-0.0134667,-0.0133784,-0.0595766
-0.242639,-0.258827,-0.12051,0.0341932,0.0161978,0.0134511
-0.287574,-0.252439,-0.151702,0.0386611,-0.059467,0.0438032
-0.679757,-0.452956,-0.14653,0.0199453,-0.041239,0.0652623
-1.24174,-0.602191,-0.210707,0.0304745,-0.0321922,0.0291208
-1.14181,-0.284503,0.0792966,0.0456377,-0.0350737,-0.0201628
-0.72433,-0.160984,0.0351831,0.0863203,-0.046877,-0.131746
-0.090757,0.0363183,0.128162,0.048117,-0.0499508,-0.0750647
0.347771,0.242294,0.21074,0.0478235,-0.0462822,-0.108049
0.557935,0.227259,0.25543,0.0421967,-0.0323334,-0.0336571
0.894761,0.485818,0.431309,0.0308454,-0.00166318,-0.0666744
1.68318,0.485207,0.422509,0.0420709,-0.0519516,-0.0285763
1.08363,-0.890768,1.31387,0.0708547,-0.395221,0.127162
-2.41248,-1.34588,2.21511,0.100763,-0.281255,0.624247
-2.47402,-0.390171,1.99393,0.0405678,0.0833484,0.373335
-2.11212,0.35249,1.68703,0.156018,0.0154223,0.194693
-3.65673,0.362891,0.858471,0.0860351,0.229545,0.307452
0.395021,0.333283,-0.270475,-0.0428304,0.240074,0.121819
0.317733,0.698933,0.491874,-0.00960946,-0.12419,0.0483836
-0.942782,0.22002,0.353497,-0.00163472,0.00251347,0.0458405
-1.09314,0.209418,0.33377,-0.0491754,0.175779,0.128821
-0.26399,0.492186,0.517747,0.0817796,0.0655425,-0.170899
-1.41421,0.191402,0.277125,0.0181307,-0.015954,-0.123451
-2.24376,-0.38475,-0.30348,-0.0488218,0.567703,-0.181259
-1.55922,0.248129,-2.7742,0.0461354,0.581978,0.113919
-0.205571,0.269802,-3.23405,0.300341,0.148078,0.0355726
1.97007,0.584303,-2.03662,0.376145,-0.271444,-0.0320989
2.34962,0.616483,-0.574843,-0.14279,-0.148051,0.198946
2.70436,0.852719,0.281849,-0.0130378,0.0994577,0.283022
3.805,0.513396,-1.47477,0.274304,0.227234,0.461871
0.708649,0.406447,-2.88748,0.0954922,-0.0812075,0.284666
0.0110411,0.610479,-1.96506,0.196336,-0.229858,0.208252
1.09133,0.882328,-0.58769,0.266183,-0.443861,0.186644
1.74826,1.18826,0.551752,0.17947,-0.450678,0.0295839
0.853632,0.440538,1.39732,0.169267,-0.211615,0.0107153
-0.26834,-0.0032267,1.26031,0.129253,0.0818032,-0.110678
-0.715884,-0.138405,0.732764,-0.0406822,0.0942338,-0.0945231
-0.546755,-0.0710197,0.856902,-0.0652779,0.156084,-0.0168943
-1.54321,0.0714131,0.632145,-0.00770998,0.0884263,0.00335729
-2.81225,-0.263177,-0.0542429,0.0137271,0.0926434,0.100102
0.21054,-0.443086,-0.22553,0.018025,0.0452553,-0.0348362
-0.59162,0.169869,-0.0743795,0.0103176,-0.0374542,-0.0384497
0.113787,0.174242,0.2883,-0.0115919,0.022041,-0.0172807
0.400211,0.251935,0.248269,0.00820982,-0.0785995,0.0382222
-0.906535,-0.243396,-0.135919,-0.0803232,0.037576,0.118343
0.171573,-0.0794769,-0.00366139,-0.0480014,0.0824816,-0.0847405
0.127267,-0.384016,-0.0798492,0.132419,-0.0505224,0.126703
0.361072,-0.36835,-0.182714,0.0197734,-0.105752,-0.0528764
0.236036,0.0410069,-0.103567,-0.00767517,-0.00163257,0.0178773
0.0675307,0.653698,0.171763,-0.0134059,0.0271517,-0.0758076
-0.105535,-0.0625126,-0.196061,-0.0339168,-0.144945,0.056079
-0.386446,-0.0888888,-0.12963,-0.0213299,0.0478482,0.0311586
0.752707,-0.0149512,-0.115159,-0.014219,0.015934,0.0947875
-0.419954,-0.199011,-0.199559,0.0107986,0.0131719,-0.0469527
-0.893657,-0.324997,0.242892,0.0613699,-0.0562299,-0.0711694
0.663615,0.476712,0.621754,-0.0702941,-0.0521558,0.0297287
-0.758604,0.0149064,-0.188325,0.0109724,-0.00307807,-0.0227327
-0.219001,-0.181131,-0.272647,-0.0459834,0.00516957,0.126553
-0.274757,-0.340329,-0.316698,0.0712407,0.0237916,0.0209969
0.407496,0.0368918,0.0605736,-0.0530249,-0.0340688,0.00232136
0.715108,0.497825,0.500006,-0.0511907,-0.00560945,-0.00246376
-0.208004,0.0788053,-0.0606003,0.0243102,-0.0631576,-0.0776009
-0.27553,-0.216351,-0.27904,-0.00563967,0.00695693,0.0615253
0.018417,-0.406723,-0.284183,-0.0022192,0.0702483,0.0333588
0.0101994,-0.1956,0.104401,-0.0115623,-0.00819266,0.0549705
0.448635,0.421099,0.490959,-0.0319093,0.0146448,0.00285876
-0.842851,0.116411,-0.209596,-0.110088,-0.20972,0.0688866
-0.196168,-0.255466,-0.011377,-0.0124746,0.182234,-0.00193083
0.201731,0.0148946,0.220212,0.0123604,0.089213,-0.02021
0.550275,0.482913,-0.157611,0.0902978,0.0441636,0.00713974
-0.973937,-0.42575,0.0124588,-0.0374029,-0.0573875,0.068757
-1.15261,-0.0417807,0.211237,0.0334595,0.0278297,0.0518811
-0.293259,0.0777973,-0.0630497,0.0338657,0.0134897,0.0742815
-0.203212,0.154788,0.0211946,-0.015107,-0.0260696,0.105304
-0.309684,0.252082,0.0255092,0.0136194,-0.0471336,0.047029
-0.131452,0.163386,0.0823092,0.00688767,-0.0182708,-0.0241603
-0.672235,-0.0507373,0.184247,0.0257739,-0.0582688,-0.0788951
-0.434855,-0.133222,0.153615,0.0113307,0.0450695,-0.0673113
-0.0673448,-0.112164,0.13669,-0.000802815,0.0375866,-0.0485733
0.0163924,-0.0974045,0.0621186,0.00247884,0.00299507,-0.0158657
-0.102094,-0.13903,0.0298888,-0.00613356,-0.0134923,-0.0173799
-0.396985,-0.166502,0.074906,-0.019293,-0.0382569,0.0668295
-0.386921,0.00634013,-0.0394324,-0.0155143,0.00377452,-0.0513605
0.0667223,-0.00262465,-0.0825493,-0.0464253,-0.030441,-0.0747654
0.00498619,0.110965,0.0959813,-0.0136589,-0.00310063,-0.0537142
-0.0699311,0.0767465,0.04357,-0.0120818,-0.025093,-0.0163941
-0.0401959,0.171751,0.0184905,-0.0167498,-0.0287386,-0.0229014
0.0181125,0.202905,0.144584,0.00995922,-0.00652182,-0.0177703
-0.211062,0.19878,0.129862,-0.00879741,-0.0175258,-0.0117287
0.743449,0.437556,0.255829,-0.070468,0.0645367,-0.0374997
0.151059,0.0318485,0.119478,0.00144815,0.0448708,0.0764384
-0.620985,0.130955,-0.348828,-0.0602584,0.0705168,0.108087
1.13227,-0.0282942,-0.251483,-0.0413527,0.203068,-0.0309196
-0.0916621,0.132,-0.744318,0.0183929,0.112154,-0.0118997
1.53799,0.434232,-0.689956,-0.0867551,0.0695193,-0.100854
1.0303,-0.708644,-0.850057,0.326124,-0.157234,0.0388933
-2.75577,-1.5535,-2.43151,0.246088,0.0377039,-0.227692
-0.334403,-1.61863,-1.97969,0.117428,-0.332086,0.103505
-1.5831,-1.18488,-0.0458041,0.0582603,-0.501664,0.285007
-0.392583,-0.412824,1.54563,0.204926,-0.377344,0.251878
-0.88537,0.0972064,2.83758,0.336555,-0.303199,0.262089
0.0814178,0.301648,2.88154,0.259582,0.0532085,0.0998446
-0.944503,-0.0240823,1.86906,0.396632,0.156438,0.131217
-2.02826,-0.416698,0.456132,-0.0352011,0.216322,0.034328
-2.21402,-0.787582,0.251629,-0.341064,0.369349,0.0950633
-2.052,-0.193102,0.0304188,-0.124828,0.582189,0.0479068
-0.0916778,0.551602,-0.25021,-0.168325,0.474766,-0.000459552
3.96524,0.971007,-0.556136,-0.126307,0.479626,-0.287591
0.281347,-0.212969,-1.76853,0.0379547,-0.147344,-0.125837
-0.164,0.142279,-1.61651,0.0422401,-0.0810998,0.0461792
0.726019,0.633799,-0.538298,0.137977,-0.20294,0.0757754
1.25349,0.300363,0.211616,-0.00431073,-0.148455,0.0534217
-0.421406,-0.199389,0.804777,0.212449,-0.132806,0.132032
0.94113,-0.316286,1.13011,-0.0597068,0.119627,0.0841238
0.124386,-0.438836,0.333985,0.250571,-0.017383,0.284922
-0.234987,-0.158824,0.259236,-0.132543,0.14995,0.17764
0.334093,0.0829078,0.0760259,0.206579,0.0549183,0.300768
0.678114,0.251356,0.0377595,-0.0985509,0.165855,0.129133
0.733427,0.232642,-0.86689,-0.155738,-0.0217809,0.122157
-0.933677,0.32129,-0.983754,0.084285,-0.065603,-0.0286477
1.29637,0.273528,-0.454762,0.0402418,-0.1524,-0.253154
0.426646,0.0687763,0.587184,0.0882247,-0.220015,-0.367381
0.579717,-0.520067,1.11405,-0.016364,-0.10386,-0.111092
-1.11692,-0.507761,0.698397,0.0404145,-0.0358364,0.134255
-0.0447183,-0.139567,0.359192,-0.124678,0.178386,0.0725361
-0.555756,0.313609,-0.326263,-0.0780989,-0.00480592,0.184005
0.10692,0.650143,-0.0118406,-0.0918502,0.186619,-0.149633
1.32912,0.684929,-0.360079,-0.00538296,-0.0221233,-0.145096
1.14266,0.25603,-0.143238,0.0994844,0.0832176,-0.191072
0.769792,-0.217434,-0.447141,-0.0923288,-0.0762499,0.0738274
-0.174327,-0.145943,-0.288733,0.148959,0.036649,0.00786924
1.68336,-0.013381,-0.0368949,-0.182161,-0.0049721,0.121685
1.99533,-0.285276,-0.228421,0.0883969,0.108704,0.386551
-0.425699,-0.13825,-0.274768,0.169125,0.12759,0.205185
0.388272,0.479507,-0.343038,0.0430063,-0.0530088,0.0607986
0.936028,0.699445,-0.170393,-0.0385555,-0.0774154,-0.0225172
-0.169278,0.114753,0.353868,0.0673295,-0.00747517,-0.124233
-0.326946,-0.204776,0.208973,-0.048893,0.0225007,-0.0520661
-0.842122,-0.209571,0.297892,0.0360241,0.0504591,0.000950217
-0.271668,-0.294882,0.017443,-0.00634444,0.080188,-0.0179709
0.492055,0.113528,-0.0603425,0.0179631,-0.0909233,0.101184
-0.3437,0.0852068,-0.12419,0.048095,-0.046928,-0.0458319
-1.51504,0.257945,-0.198077,-0.0777708,-0.0848921,0.0820677
0.407623,-0.0243948,0.443477,0.0543589,-0.0721714,-0.107942
0.120783,-0.120053,0.593672,0.0173014,-0.07313,-0.0793797
-0.331136,-0.0161534,0.560322,-0.00661433,0.0695593,-0.10551
0.293231,-0.374735,0.411126,-0.00416338,0.160401,-0.0143004
-0.310509,-0.197802,-0.072014,-0.0569996,0.158337,-0.113485
0.41826,-0.171218,-0.437003,-0.0209732,0.110888,0.0356317
0.0690248,0.326515,-0.617834,0.0246383,0.0329526,0.0174985
0.895054,0.351598,-0.576437,-0.0228611,0.0341298,0.159004
0.462161,0.305468,-0.265773,0.0127885,-0.11693,0.100841
0.398121,0.243539,-0.278433,0.0579386,-0.124852,0.0618488
-0.176388,0.00391643,-0.11235,0.0356779,-0.174741,0.0329809
-0.473608,-0.131927,0.265647,0.031083,-0.115634,0.0342812
-0.400424,-0.0815709,0.383123,0.0418994,0.0503379,0.0481905
-0.381938,-0.16327,0.0963092,-0.0185111,0.0758465,0.00673699
-0.332283,-0.092942,0.0191122,-0.00819045,0.0803359,0.032639
-0.188694,-0.00661424,-0.031126,-0.00129676,0.0563949,0.00265634
-0.351831,0.0789201,-0.0579369,0.00107741,-0.00549763,0.00919729
-0.673625,-0.0949306,-0.0441236,0.0165422,-0.0428657,-0.00580645
-0.619771,-0.340896,0.430996,0.0178301,-0.00861722,0.112765
-0.424561,0.121482,0.426592,0.115975,0.0680642,0.00192153
0.860977,0.0965469,0.162318,0.109754,-0.0608028,-0.0898269
-0.62503,-0.385418,0.624654,-0.0752891,-0.0492709,-0.0201719
-0.0605823,-0.214726,0.742121,-0.0533956,0.09577,-0.00629032
0.134621,-0.0285274,0.405084,-0.0750802,0.161813,-0.00198495
0.146663,0.0368409,-0.0814384,-0.0979642,0.178279,0.0339195
0.676282,0.0411762,-0.427799,-0.011471,0.141555,-0.0341463
0.480991,-0.175443,-0.993403,-0.0907097,0.0428621,-0.030943
0.0752866,-0.212444,-0.94767,0.0180328,-0.0473981,0.0133036
0.0934842,-0.0259708,-0.594087,0.0759321,-0.126471,0.00276411
-0.226016,0.030476,-0.217418,0.0532084,-0.156396,0.0780367
0.0718006,0.35527,0.556217,0.0432441,-0.151029,0.0300502
0.723624,0.172377,0.706221,0.287492,0.257156,0.0133305
0.590691,0.116524,-0.136921,-0.0236284,0.0233818,0.0172529
0.0950223,0.145675,-0.174225,0.0184089,0.023556,-0.00212979
-0.0810618,0.00229963,-0.385508,0.0198041,-0.0340015,-0.0130217
