rotation_x,rotation_y,rotation_z,acceleration_x,acceleration_y,acceleration_z
0.0705529,-0.301619,-0.595736,0.00252905,0.00768706,-0.00466019
0.101849,-0.238334,0.177526,-0.0520837,0.0618191,-0.0126815
0.0481964,0.191571,0.432035,-0.00889862,0.00621143,-0.0221495
-0.0427931,0.436408,0.517721,0.0131373,-0.0225422,-0.00320268
-0.250629,0.331123,0.694987,0.0357826,-0.0147864,0.0274628
-0.831385,-0.230998,0.914421,0.0551048,-0.0210916,0.0150985
-0.527258,-0.61986,1.02599,-0.0471277,0.0686851,0.053524
-0.470276,-0.119468,0.709908,-0.0741764,0.0212333,0.0728208
-0.00280529,0.320261,0.0880374,-0.0820405,-0.0558825,0.0514977
-0.568322,0.241731,0.139853,-0.0606643,-0.0568712,0.0457229
-0.588638,0.489066,0.461913,-0.00394802,-0.026202,0.0495583
-0.833718,0.383512,0.469157,0.144218,0.0116152,-0.139801
-1.72796,0.108551,0.446223,0.0167892,-0.0807383,-0.0782835
-1.42381,0.0622232,0.352572,-0.00480875,-0.118214,0.0799403
1.09582,0.398801,0.273279,0.0421201,0.275081,-0.00938332
0.201928,0.303063,0.115627,0.0564709,-0.0229923,-0.0658194
-1.07144,-0.0039068,-0.0495541,-0.0670866,0.10274,-0.0455222
0.523936,0.474527,-0.0402723,0.155517,-0.135931,0.0373427
0.264264,0.258448,-0.32512,-0.0357984,-0.0436096,-0.120222
0.242615,0.293922,-0.206833,-0.106968,0.0591543,0.00963402
0.392248,0.380455,-0.137384,0.012504,-0.030059,-0.0199772
0.490738,0.197258,-0.399734,0.0461353,0.00268263,0.0330169
-0.475229,-0.30417,-0.457796,0.0258593,0.0076797,0.00764728
-0.266178,-0.149089,-0.258218,-0.0261689,-0.010728,-0.0153631
-0.757897,-0.0146076,-0.535524,0.00537103,-0.0239478,-0.0301768
-0.211451,0.340145,-0.237681,-0.00973389,0.037411,-0.00556183
0.745634,0.890916,-0.0656485,-0.0363453,0.029754,-0.00512463
0.211332,0.378833,0.0777737,-0.00089255,-0.0133548,0.065429
0.384636,-0.0187185,0.0510851,0.00817311,0.00416863,0.0114035
0.0465648,0.0113524,-0.00272872,0.00223008,-0.0206592,-0.018041
0.541459,-0.00338304,-0.274304,0.0057953,0.0332489,0.0073387
0.623129,0.109035,-0.703176,-0.0522086,0.00935626,-0.0593092
0.0260991,-0.404342,-0.714903,-0.0559746,0.206294,-0.159635
-0.172807,-0.308146,-1.37871,-0.0235321,-0.030066,-0.0426877
0.594257,-0.50345,-1.55621,0.0999855,-0.173261,-0.0307713
0.117445,-0.0470136,-0.973305,0.03201,0.0114257,0.129396
0.0991512,-0.361679,-1.3314,-0.0343597,0.0830824,-0.115972
-1.1567,-0.764024,-1.05356,0.0745586,-0.0877323,0.0790032
-2.30324,-0.646444,-0.894074,-0.0226301,0.0301572,-0.00778615
-1.43424,-0.173961,-1.54778,-0.0422435,0.0949231,0.0219817
-1.21654,-0.477973,-1.81958,0.0809692,0.0214466,-0.00181204
-2.04088,-1.3477,-1.68133,0.165508,-0.159708,0.0508313
-2.33127,-0.912462,-0.925575,-0.0205315,-0.0832407,-0.029265
-1.7007,-0.170846,-0.493167,0.058349,0.0225577,-0.0995798
-1.97075,0.156974,-0.0667861,0.0885875,-0.0882871,0.002226
-1.38689,0.63745,0.061567,0.0393681,0.078686,-0.0225509
-0.18617,-0.186948,0.117352,0.0578351,0.0120415,-0.0404913
0.133141,-0.466804,0.263535,-0.0164969,0.0344054,0.0124401
0.454568,-0.372408,0.0173146,-0.0188015,-0.0193439,-0.0161994
-0.0266032,-0.22773,0.0776127,-0.00568676,-0.0363851,0.0307006
-0.759192,-0.158369,0.329778,-0.00713426,-0.0465151,-0.00422442
-0.931555,-0.0342739,0.360383,-0.00646019,0.0405014,0.0542277
-0.384872,-0.00293492,0.192343,0.0040071,0.0819972,0.000235081
-0.0391468,-0.0354018,0.100891,0.00664878,0.0199617,-0.00718141
-0.164441,0.0620121,0.164965,-0.00472736,-0.0368921,0.0192175
-0.15577,-0.0020342,0.195331,0.01082,0.0151459,0.00230885
0.17864,0.0350469,0.165359,0.0133577,0.0267922,0.0360134
0.16517,0.0348579,0.0509838,0.00313872,-0.00623482,-0.0102195
-0.178112,-0.0618178,0.206319,0.0200948,-0.0363308,-0.0146549
-0.158443,-0.195194,0.300213,-0.0234543,-0.0318434,0.0412699
-0.337953,-0.0969458,0.207016,-0.0328194,-0.0289759,-0.0321457
-0.155975,0.0520641,-0.0219151,-0.0380896,0.0167555,-0.00997365
0.123297,-0.063464,0.00659175,0.0129357,0.000864178,0.0154545
0.133814,-0.109437,-0.0123042,-0.00541949,0.0192674,-0.00476563
-0.0810256,-0.183924,0.0600309,0.00131178,-0.00157639,-0.0048058
-0.218149,-0.13673,0.110495,-0.00997669,0.0240617,0.0108745
-0.160594,-0.103659,0.110497,0.0229907,-0.0180222,0.0302242
-0.36988,0.0184369,0.202944,0.0214442,-0.0494552,0.0471261
-0.116616,0.120682,0.139121,0.0219084,-0.00112462,0.0241425
0.106698,0.120383,0.0651686,0.0245992,0.0263612,-0.0540788
1.93207,0.0290221,-0.0780539,0.0296624,0.115925,-0.00140667
-0.446355,-0.214134,-0.270225,-0.00936407,0.135661,0.0760988
-0.198672,0.0639561,-0.570267,0.0117249,0.0551762,0.0372481
0.361503,0.3532,-0.465338,0.00487286,-0.011821,0.0456657
-0.202756,0.401066,-0.214537,0.0157539,-0.141602,0.0102195
-0.451119,0.0712015,-0.201577,-0.0163275,0.0259005,-0.0565505
-0.117021,-0.0976282,-0.0870425,0.0264084,-0.00507286,-0.0851638
-0.0280916,-0.101824,-0.00441083,-0.00255907,-0.000727057,-0.0284597
0.346984,-0.224926,0.00954152,0.00494337,0.0173116,-0.0186169
0.654775,-0.431332,0.00455553,-0.0107549,0.0252923,-0.0536671
0.771147,-0.500464,0.227677,-0.00512326,-0.028079,-0.0225068
0.502212,-0.0162521,0.290843,-0.0676966,-0.0239444,0.180134
-0.366581,0.479856,0.178597,-0.00351954,-0.0258943,0.0743777
-1.48151,0.0312456,0.327983,0.0634452,-0.150629,-0.1193
-0.360233,0.0736736,0.0295321,-0.000416458,0.0576352,0.0313526
0.34628,-0.0222042,-0.126399,0.00521809,0.0137394,0.00951982
0.110021,0.0709762,-0.0872854,-0.00292993,-0.0210196,0.0145648
-0.248541,0.0276091,0.00246887,0.00148517,0.00647938,-0.044687
-0.0418093,-0.0248756,0.0110651,0.0101037,0.00641993,-0.0129734
0.00898523,-0.0239488,-0.0475144,2.64645e-05,0.00242701,-0.000726938
0.0815961,-0.00793634,-0.0227741,0.00245404,-4.23491e-05,0.00434566
-0.00753777,0.00505554,0.0377091,0.00191677,-0.0044587,0.00410676
0.0371053,0.00392223,0.0197196,0.00599998,0.00511724,-0.00541008
0.12222,0.00382063,-0.00132912,0.0134147,-0.00224316,0.00304973
0.0731247,-0.0303436,-0.0119755,0.0139997,-0.0032748,-0.0119538
-0.0385127,-0.00348775,0.0258964,0.00537747,0.00236475,-0.00557053
0.0210112,-0.00143947,0.00153271,0.000473261,-0.00120604,0.00277543
0.00290777,0.0199384,0.00132537,-0.00647849,0.000242442,-0.0115871
-0.0396421,-0.00350577,0.0152082,-0.000305116,-0.0017826,0.00206196
0.0336766,-0.0132323,-0.0175763,-0.00293696,0.0118163,-0.00566459
0.0326594,-0.0313734,-0.0078478,0.00163871,-0.000453264,0.00203729
-0.0366628,-0.00357164,-0.0211073,-0.00351727,-0.00259826,0.0190953
0.0198286,-0.0313781,-0.0153723,0.00734627,0.00658795,-0.00522709
-0.00769746,-0.00780802,0.0121501,0.0114918,-0.010797,0.00145006
-0.0193932,-0.0216768,0.0175394,0.012193,0.00164902,0.000709057
-0.0419532,-0.00569236,-0.0147037,0.00148118,-0.00649434,0.00537968
0.014537,0.00281409,-0.0124094,-0.00116503,-0.00723648,-0.000651121
-0.0034497,0.00179681,0.00889871,-0.0013507,0.000107765,-0.0047735
0.0166467,0.0113508,-0.0167312,-0.00692338,0.000467867,-0.0013113
0.0305764,-0.0249503,-0.000416588,0.00336909,-0.00258595,-0.00349498
0.00922429,-0.0185383,-0.00801715,0.00789738,0.00481692,0.00543022
0.0528124,-0.0111227,-0.024999,0.0030905,0.00382364,0.00677919
0.0134693,0.0113591,-0.0135383,0.00105649,-0.00773114,0.000832438
0.0411737,0.0124062,-0.0134407,0.00340199,0.009895,-0.000228882
0.126252,0.00268191,-0.0397703,-0.0105135,0.00491875,-0.00835466
-0.0469145,-0.0141256,0.047302,0.00589454,-0.0103377,-0.0023644
-0.0161125,-0.00670187,0.0302754,0.00842613,0.00293759,0.000439167
0.00832399,-0.00780957,0.0186224,0.00791913,0.0024569,0.000384569
-0.0447866,0.0179129,0.0438971,0.00161582,-0.00493261,0.00263441
-0.0129686,0.00289234,0.0206097,0.00203615,0.0135318,-0.00412202
0.0666254,-0.0122127,-0.0313503,-0.00216067,0.00089711,-0.00479984
0.0604316,0.00280206,0.000583981,0.00067234,0.00539106,0.00569463
0.0752333,-0.0111265,-0.0174357,0.00378078,-0.00504991,-0.00279772
0.00508099,-0.0110245,0.0111513,0.00488746,-0.0140658,0.00564218
-0.410926,0.0183041,0.109838,-0.00119406,-0.0674293,0.0216823
-1.91474,0.160935,0.389625,-0.00450033,-0.0936919,0.061837
-0.983618,0.159124,0.367479,0.0150362,0.112983,-0.0212128
-0.0573652,0.011575,0.0791497,0.00926054,0.0808957,-0.0280967
0.2464,-0.0370011,-0.0785945,-0.00352705,0.0065982,-0.0031476
0.0539434,0.00491625,-0.0154828,-0.00573593,-0.0360835,0.0106314
-0.194081,0.00837645,0.0241701,0.00343275,0.00177956,0.0146706
-0.116577,0.0103733,-0.0225662,0.00458026,0.0111993,-0.0139223
-0.222838,-0.0193665,0.0285139,0.00933504,0.0119306,-0.0125068
-0.0471818,-0.0377007,0.00471652,0.0080862,0.0181832,0.00153732
0.1111,-0.0176673,-0.0770919,-0.00100327,0.00604299,0.00213289
0.086567,0.00690768,-0.0837524,-0.00481105,-0.00908792,0.00226939
0.0643586,0.0101776,-0.0560774,-0.00128746,-0.018403,0.00723553
0.0580381,0.0016581,-0.043222,0.00792539,0.00634649,0.00562727
0.0101821,-0.0036174,-0.0273435,0.00102258,-0.000376493,-0.00605679
0.0486532,0.0156105,-0.0102277,-0.00458264,-0.0128574,-0.00448561
0.058262,-0.0100233,-0.00468474,0.000278533,-0.00178638,-0.00472593
0.0305673,-0.00465959,-0.00375496,0.00115627,-0.00221488,0.00362349
0.031652,-0.00465479,-0.000545579,-0.00215226,0.00175825,0.00232947
0.118879,-0.0165118,-0.0236472,-0.00373971,0.00500003,0.00500035
0.039075,-0.012147,-0.00581154,-0.000213623,-0.00301898,-0.00664067
0.0210478,-0.0174487,0.00911437,0.00320446,0.00382969,-0.00430846
0.0422744,-0.00680933,-0.00583228,-0.00137252,0.00553718,-0.000206709
-0.00339069,-0.00779768,0.0196443,-0.00304872,-0.0136865,-0.000434637
-0.0331153,-0.00453903,0.0376755,0.000961304,-0.000717938,0.00139308
0.050845,-0.00359805,0.00165803,-0.00496602,-0.00528511,0.00372291
0.017896,-0.00461697,0.0154305,0.00124025,0.00332716,-0.00224686
0.00508094,-0.0110242,0.0111507,0.00344229,-0.000452161,0.0022037
0.0231503,-0.011051,0.00373985,0.00262654,-0.00318626,0.00159264
-0.0183432,-0.001389,0.0131371,0.00206661,-0.000493675,0.00210094
0.00713137,-0.00570798,-0.00276822,0.00301898,0.00309145,-0.000743866
0.058083,0.00274121,-0.0357537,0.00550151,0.00279397,0.00481987
0.0112923,-0.00360457,-0.0198615,-0.00280213,0.00447527,-0.00813282
0.0240794,-0.00254725,-0.0198178,0.000428557,0.00367382,0.000497818
0.0251327,-0.00148345,-0.0219579,0.000825763,-0.00237539,0.000335932
-0.017381,-0.00355571,-0.00394107,0.0020448,0.000829995,-0.00576532
0.0156286,-0.00892721,-0.00698761,0.00418603,-0.00220957,0.000897169
0.018878,-0.00571051,0.00155214,0.00136381,-0.00695875,-0.003721
0.00935362,-0.00247943,0.0121786,6.8903e-05,0.00684434,-0.00307965
-0.00774327,-0.00995746,0.00468477,-0.00052321,-0.00561339,-0.00311685
0.0433606,-0.0035992,-0.00264529,-0.00488913,-0.00987443,-0.0032171
0.0104677,-0.020623,0.0219169,0.00927174,0.00944746,-0.00190544
0.0571118,-0.0132512,-0.0185582,0.00287324,0.00224277,-0.000134706
0.0177616,-0.00465515,-0.00700922,0.00135911,0.00060764,0.00013566
0.00390124,-0.021736,-0.00694999,0.00501549,0.000846535,-0.00443423
0.0761283,-0.0325375,-0.0440053,0.00590467,0.0121928,-0.00284767
0.0581013,-0.0250234,-0.0302293,0.00579613,-0.00335187,0.00132561
0.0156607,-0.0217348,-0.000492716,-0.000349164,-0.00562972,-0.00544596
-0.000329338,-0.00997588,-0.00276696,0.00191367,-0.00118789,0.000144839
0.0199513,-0.00250362,0.00260115,0.00274903,-0.0026499,0.00112987
-0.00452601,-0.00674915,0.00788022,0.00450742,0.00287193,-0.00207162
-0.0141513,-0.0014131,0.00140089,0.00122505,-0.00510252,0.000329494
0.00181457,-0.0099741,-0.000621289,0.00601506,-0.00283253,-0.00107193
-0.0119501,-0.00139326,0.0131599,0.00378823,0.00156724,-0.000412703
0.0379562,-0.00361731,-0.0154874,-0.0013299,0.00484303,-0.00636542
-0.011951,-0.00353058,0.0131758,0.000422955,-0.0111017,-0.00152111
-0.0141355,0.00500068,0.00349436,0.00345045,0.003261,0.00250471
-0.0247576,-0.00566298,0.00993632,0.00933945,-0.000525326,-0.000392199
0.0432869,-0.0100279,-0.0143589,0.00502282,0.0170342,0.00726104
-0.0236687,0.00288772,0.0130895,0.000840783,-0.0125438,0.00246739
0.00716145,0.0156602,0.000301533,0.00410056,0.00420982,0.00183439
-0.00775931,0.00926289,0.000285631,0.00464368,-0.00134894,-5.59092e-05
0.00175424,0.0103018,-0.0125075,0.00118852,0.00403893,-0.00142932
-0.00786797,-0.00358522,-0.0167267,0.000401378,-0.00503206,-0.00230384
0.0378529,-0.00578406,-0.0325677,-0.0021767,0.00925952,-0.000804543
0.00488909,0.00173688,-0.0220558,-0.00159854,0.00323379,-0.00057435
-0.0237865,-0.00248654,-0.00610869,0.00276107,-0.010227,-0.00116444
-0.00681034,-0.00679295,-0.0177694,-0.00106049,-0.00436565,-0.00124013
-0.014268,0.00816549,-0.0189627,-0.00485778,-0.0128662,0.00128818
0.0389899,-0.0036285,-0.0208234,0.00124526,0.0103004,-0.000919342
0.0102972,0.00923222,-0.00926193,-0.0105859,-0.00841412,0.0050621
0.0220851,0.00283539,0.00257528,0.00856572,0.00697964,-0.00063324
0.0156274,0.0017534,-0.00812646,0.00107396,0.00078389,-0.00352836
0.019856,-0.00146393,-0.0134315,-0.00672829,-0.00398538,-0.000567198
0.0241233,0.00921593,-0.0134872,-0.00341427,-0.00210106,0.000227451
0.0124335,0.00709681,-0.00817316,-0.00100613,6.93798e-05,-0.00187373
-0.00570112,0.00389928,-0.0114237,0.00335634,0.0056752,-0.00144064
0.0112881,0.000666204,-0.0209574,-0.000852287,-0.0134934,-0.00634599
-0.00468524,0.00708877,-0.0199895,-0.00121695,0.0128995,0.00408185
-0.0238643,0.00817157,-0.0200688,0.00220674,-0.00306696,0.000524163
-0.00472672,0.000668112,-0.026358,0.000898242,-0.00287223,-0.00226319
0.00908188,0.00385006,-0.0338078,-0.000193954,-0.00171405,-0.00169396
-0.00782636,-0.00998169,-0.00920521,0.00400853,0.00186515,-0.00303221
0.00290713,0.00605436,0.00248261,0.000295401,-0.00605801,-0.00106311
-0.00667039,0.00499704,0.00459059,-0.00050509,-0.00118336,-0.000736356
0.0103819,0.0124613,0.0046067,-0.00154877,0.00143909,0.00314033
-0.0246976,0.0125121,0.0183645,0.00310564,-0.00944367,0.00340772
0.00506414,-0.00568725,0.00790735,-0.0028652,-0.00167748,-0.00311232
0.0230772,-0.00359565,-0.009131,0.000749111,0.0115041,0.000228643
-0.0236901,-0.00138993,0.00991033,0.000622392,-0.00653216,-0.00145555
0.022035,-0.00785951,-0.00483489,0.00269282,-0.011241,-0.0022049
0.00607755,0.00497666,-0.00177309,0.00171041,0.00509498,0.000602365
-0.00993241,0.00177572,-0.00608417,0.00170356,0.0043695,0.00044775
0.0369158,-0.0174943,-0.0100577,0.00453246,-0.00618121,-0.00262737
0.341073,0.011256,0.06889,-0.0132004,0.00858971,-0.00104523
0.962458,0.0642436,0.096518,-0.000976443,-0.00957406,0.00959039
1.03926,-0.0700505,0.30068,0.026527,-0.098743,0.0297104
1.88739,-0.0508487,0.653115,-0.0171669,-0.0134985,0.0484982
3.54921,0.173455,0.749769,0.0215721,0.151057,0.00761163
8.61674,0.659711,1.23571,0.104021,0.0328727,0.212388
3.62234,1.74855,2.32434,0.0133905,-0.33233,0.0397276
2.7745,1.50439,2.21804,-0.013735,0.311649,-0.0750676
0.752881,0.84359,0.972146,-0.00238526,0.196814,-0.111719
0.0662846,0.191551,0.427827,0.0115502,0.07165,-0.0436262
-0.131474,0.044123,0.33402,-0.0199329,-0.0119756,-0.0309654
-0.181701,0.138862,0.122734,-0.0492753,-0.0251426,0.0304705
-0.239291,0.154599,-0.0656308,-0.0124237,0.0222535,0.0196879
0.137481,0.157396,-0.135824,0.00953017,-0.0267009,0.0054636
0.0870029,0.102847,-0.197629,0.0103948,-0.00452307,0.0136088
0.0766021,0.160914,0.0177836,-0.0128798,-0.0123886,-0.00894904
0.100276,0.0883387,0.0632156,-0.0034914,0.0195641,0.00978774
-0.0916565,0.070285,0.041247,0.010071,-0.0114916,-0.0103959
-1.20572,-0.136828,0.8483,0.0125705,-0.0263512,0.0572772
-0.282321,-0.0288788,0.0604046,0.0316688,-0.0176973,-0.00451529
-0.0747973,-0.00134009,0.0161287,0.00486702,0.0053471,-0.000669897
-0.165398,-0.0375946,0.0138879,0.00850125,-0.0048413,0.00164104
-0.00874388,0.00501515,0.0141993,0.000472784,0.00241408,0.000972927
-0.0386773,-0.000331239,-0.0019052,0.00174183,0.00363445,-0.00043273
-0.10901,-0.0291176,-0.000914009,0.00725384,-0.0178116,0.00260425
0.0029003,0.00498376,0.00142221,0.00469683,-0.00712597,-7.09891e-05
-0.0685462,-0.0174078,-0.00617925,0.0048701,-0.0120209,-0.00178874
-0.180205,-0.0215319,0.030826,0.00251566,-0.00218004,-0.00058496
