rotation_x,rotation_y,rotation_z,acceleration_x,acceleration_y,acceleration_z
-0.000389184,0.356487,0.665913,-0.0583775,0.0842985,-0.0144182
-0.106417,0.221836,0.587323,-0.0435589,0.0621776,-0.0312461
-0.100141,0.220417,0.389694,-0.0616617,-0.0205022,0.0230697
-0.0950467,0.175488,0.354745,-0.0553427,-0.059297,0.0427907
-0.0184405,0.194623,0.334606,-0.0242821,-0.0686327,0.10561
0.00271974,0.440523,0.465579,-0.0365181,-0.0939894,0.167181
-1.08388,1.33553,1.13417,-0.000226796,-0.109801,0.34316
-5.49793,2.79894,4.08913,0.196956,0.120553,0.671084
-4.77478,3.91764,5.17974,0.60733,0.0575576,0.383543
-4.5382,3.47117,4.69311,1.23656,0.324448,0.116399
-0.738158,1.57577,2.44276,0.364612,0.369227,-0.00601506
-3.06515,0.417175,1.66907,0.158657,0.64876,-0.169805
-0.285881,0.436692,1.20389,-0.192699,0.916392,-0.291472
0.543779,-0.298633,-1.10784,-0.0106737,0.622171,-0.289413
0.724158,-0.914538,-2.60434,0.476632,0.490913,-0.193859
1.04157,-1.01966,-3.32581,0.0626547,0.12906,0.0758514
2.2655,-0.740364,-2.51636,0.511224,0.0107198,0.262132
0.666362,-0.779506,-1.76884,0.537443,-0.211202,0.422961
-0.659361,-0.728063,-1.63416,0.00428915,-0.435966,0.363001
0.679828,0.234608,-0.321204,0.0513427,-0.45251,0.258737
0.0874637,1.11184,1.39109,0.110829,-0.429586,0.269669
1.94453,3.1254,2.79534,0.641099,0.0184078,0.0706716
-0.955432,1.90398,1.89384,0.111555,-0.0643583,-0.0150102
-2.72214,0.552665,1.10854,0.163592,0.349103,-0.149962
-2.24332,-0.0792779,0.343012,0.0697046,0.33217,-0.123611
-0.45308,0.20886,0.347848,-0.145927,0.420999,-0.213681
1.65006,-0.0752303,-0.545277,-0.220316,0.285777,-0.417543
0.420828,-1.32291,-1.08563,0.183699,0.0902412,-0.183925
-0.447324,-1.42383,-1.74959,0.436957,0.0290105,0.0461349
-0.329204,-1.27626,-1.61014,-0.074042,-0.0944219,0.181977
0.890879,-0.195683,-1.33799,0.307586,-0.219586,0.306119
-0.319692,0.0124317,-0.135454,0.0409138,-0.30513,0.309091
0.310213,0.611048,0.376944,-0.00383031,-0.308801,0.158564
-0.432355,0.860089,1.97309,0.00492996,-0.210616,0.0795171
-0.799801,0.684186,2.01452,0.184724,0.0416193,0.0101998
-1.08795,0.246504,1.44145,0.415631,0.252475,-0.051567
-1.59776,-0.15853,0.505142,0.0126976,0.275326,0.0211789
-0.692297,0.4394,-0.476178,-0.070961,0.302479,0.0370063
0.166316,0.0569168,-1.36371,0.0304659,0.0765459,-0.206035
0.746111,-0.340785,-1.30126,0.0704976,-0.299795,-0.248968
-0.0178971,-0.413556,0.123795,-0.14529,-0.235999,-0.0540147
