rotation_x,rotation_y,rotation_z,acceleration_x,acceleration_y,acceleration_z
1.30793,0.073766,-0.307043,0.0226645,0.0600325,0.0673532
0.338135,-0.0830239,-0.414228,-0.0819142,0.0159785,0.125085
0.367995,-0.0723678,-0.582015,-0.0550587,-0.0185985,0.123127
0.0166979,-0.130708,-0.383574,-0.0187663,-0.138063,0.0719351
-0.00183363,0.0405318,0.234929,-0.0713627,-0.157651,-0.0119038
-0.404601,0.189661,0.992571,0.132297,-0.0924911,-0.0101112
-1.07324,-0.0121084,1.04623,0.0437217,0.0488813,-0.0277546
-0.73693,-0.32513,0.351169,0.0208513,0.133571,-0.0197406
-1.34508,-0.635261,-0.61371,0.0348645,0.0266146,0.0429009
-0.876156,-0.455713,-0.593579,-0.193944,-0.0956357,0.0691635
-0.282194,0.0428302,0.365585,-0.176612,-0.143603,-9.16719e-05
0.260634,0.477654,0.946288,-0.0661491,-0.0844537,-0.0752016
-0.205436,0.558843,1.14543,0.144596,0.0825382,-0.130993
0.180618,-0.017092,0.269175,0.113726,0.270509,-0.152771
0.444944,-0.451272,-0.975861,0.139526,0.15276,0.0532002
-0.0936358,-0.514605,-1.48191,-0.0609958,-0.00402835,0.089528
0.606939,-0.239476,-1.28688,-0.0700873,-0.168992,0.159439
-0.0977503,-0.225323,-0.495049,-0.0893126,-0.314556,0.167074
-0.134816,0.376847,0.820909,0.0385492,-0.267314,0.0734164
0.0635136,0.443485,1.91094,0.311319,-0.106325,-0.0718285
-0.853199,0.0472432,1.40413,0.161954,0.0819644,-0.0444131
-0.745852,-0.243085,0.0586805,0.00725579,0.163199,0.029053
-0.969096,-0.274735,-0.409581,-0.165022,0.0994533,0.138056
-0.232021,0.239873,-0.212221,-0.165411,0.0696287,0.0799875
0.487992,0.315927,0.0046481,-0.175005,-0.0664312,-0.161171
-0.394795,-0.0336741,0.17916,0.070799,0.067572,-0.159132
0.88236,0.187811,0.359368,0.0912119,0.0878737,-0.0237738
1.02899,0.0686329,-0.208468,0.00254059,0.196268,0.0268875
0.653123,-0.158758,-0.746802,0.0945802,0.102483,0.113625
0.949309,0.0859648,-1.17411,-0.123046,0.0411089,0.158009
1.2603,0.0697074,-0.923233,-0.0992468,-0.112828,0.135727
-0.00454987,0.0970772,-0.235195,-0.0889624,-0.206225,0.119618
0.0295925,0.588592,0.693011,0.166276,-0.125455,0.0354828
0.395966,0.370002,1.14816,0.160305,-0.00147077,-0.119842
-0.417472,-0.216798,0.400727,0.0234321,0.0297939,-0.0307306
-1.37398,-0.670386,-0.534767,-0.0375295,0.00973013,0.0615039
-0.948024,-0.431188,-0.548375,-0.236114,-0.0291999,0.133445
-0.180591,0.116264,0.155741,-0.227841,-0.135371,0.0329598
-1.06971,0.719254,0.740388,0.0841254,-0.11069,-0.20941
-0.0214951,0.0265457,0.876082,0.273491,0.272623,-0.125252
2.10288,0.0241212,0.0981896,0.0484719,0.13416,-0.00531423
0.244531,-0.438432,-0.632294,0.0583329,0.0913558,0.0717549
0.00393467,-0.30292,-1.21548,-0.184358,0.0450993,0.169976
0.585432,-0.182081,-0.88994,-0.116495,-0.118963,0.180881
-0.260734,0.16428,-0.0443615,-0.0988651,-0.210696,0.153984
0.534361,0.524268,1.03179,0.318938,-0.0768951,-0.0689471
-0.170433,-0.120289,1.06941,0.198214,-0.015642,-0.154653
-0.617184,-0.460277,-0.125943,0.021325,-0.00186598,0.0579948
-1.74547,-0.692452,-0.580709,-0.172453,-0.04468,0.131963
-0.809711,-0.1451,0.0546554,-0.232453,-0.0412174,0.130717
0.30295,0.430867,0.626668,-0.205371,-0.00716388,-0.0424181
0.573173,0.611579,0.827638,0.234681,0.118175,-0.0786359
-0.158677,0.215305,-0.0882325,0.0904701,0.162684,-0.148589
1.23856,-0.231583,-0.675845,0.135715,0.150646,0.0768222
0.30202,-0.35107,-1.07179,-0.108898,-0.0343546,0.110121
0.888153,0.0838445,-1.01312,-0.156433,-0.0907607,0.214327
0.500264,0.0786047,-0.215538,-0.131403,-0.195865,0.176851
0.0869524,0.540707,0.485996,0.102614,-0.147056,0.096051
-0.689032,0.305875,1.08774,0.350648,-0.19374,-0.00303191
-0.411956,0.281167,1.17014,0.0504794,0.116965,-0.059275
-0.0236208,-0.0659036,0.260486,0.089141,0.128025,-0.0165343
-0.914049,-0.324805,-0.394982,-0.261562,0.0936604,0.0533983
-0.663294,-0.235604,-0.288372,-0.130073,0.0426837,0.0727086
-0.252128,0.164267,-0.0399885,-0.116122,-0.00342855,-0.0604144
0.666554,0.340156,0.50668,0.213806,0.0542034,-0.108708
1.75611,0.251066,0.249288,0.155621,0.154981,-0.144851
0.676879,-0.35679,-0.621053,0.134717,0.126736,0.049178
0.303418,-0.525588,-1.29217,-0.0429899,0.0554062,0.0950863
0.802852,-0.25771,-1.30284,-0.141057,-0.0686443,0.213107
0.356909,-0.200068,-0.647315,-0.116402,-0.212634,0.217408
-0.222116,0.282316,0.28466,0.132963,-0.208828,0.174002
0.850088,0.803941,1.21497,0.149286,-0.0749264,0.0574129
0.128295,0.301036,1.00278,0.0753016,-0.0091327,-0.15872
-1.83721,-0.380558,-0.317582,0.0419537,-0.0250665,-0.0035758
-1.7621,-0.358226,-0.470944,-0.258294,-0.0234167,0.136669
-1.76961,-0.203042,0.439998,-0.157798,-0.184319,-0.139595
-0.87653,0.211345,0.826602,-0.0258968,0.239831,-0.259355
1.77963,0.102863,1.11805,0.364208,0.170147,-0.0183374
0.66011,-0.344012,-0.569855,0.0150824,0.0623029,-0.00824881
-0.419139,-0.74964,-1.35474,0.166602,-0.00576919,0.138129
-0.377043,-0.401533,-1.58802,-0.121568,-0.171967,0.139997
0.95461,0.227487,-0.970751,-0.0440744,-0.263685,0.227921
1.6264,0.331026,0.133171,0.0548874,-0.459662,0.0597381
-1.21499,0.560537,1.62011,0.23471,-0.33809,0.118636
-1.58165,-0.0205415,2.20114,0.303387,-0.0197933,0.00216061
-2.2006,-0.456218,1.04032,0.223734,-0.0349807,0.169328
-3.69509,-0.768954,0.349156,-0.118068,0.0474634,0.201446
-1.60156,-0.00840545,0.586257,-0.116255,-0.00193295,0.157779
-0.28774,0.470608,0.958291,-0.323756,-0.00306842,-0.112739
-1.14957,0.499951,1.05663,0.14738,0.0466599,-0.133533
-2.13315,-0.155836,0.0407372,0.297309,0.159516,-0.242547
-0.24265,-0.391196,-0.789901,0.065907,0.115889,-0.0829896
-0.072928,-0.623272,-1.17642,-0.0703288,-0.107731,0.0329279
-0.09658,-0.437076,-0.793557,-0.098734,-0.179632,0.0810992
-0.122473,-0.219016,-0.0959525,-0.0837079,-0.246897,0.105536
-0.674053,0.0536848,0.713415,0.0246161,-0.247047,0.0584959
-0.867198,0.363392,1.47113,0.101815,-0.130083,0.0218074
-1.04525,0.304904,1.75184,0.183087,0.099056,-0.0362052
-0.552981,-0.0538401,0.417232,-0.0202214,0.218016,-0.127065
-1.30592,-0.676736,-0.839132,0.0386805,-0.0308678,-0.0961435
-5.44853,-1.50832,-0.459092,-0.197695,-0.289421,0.122838
0.447391,-0.174862,0.419048,-0.127987,0.0168695,-0.274556
-2.60858,-0.36746,0.645882,-0.126115,-0.130354,-0.0146945
-1.01484,-0.184407,0.337181,0.052362,0.143205,0.0145117
-0.305968,0.0417411,0.570908,0.126317,0.112383,-0.203661
0.340645,0.127675,-0.157432,1.80602e-05,0.158755,0.0318515
0.73919,-0.265272,-0.694316,0.0862811,-0.019294,-0.0227208
-0.34099,-0.350647,-0.903484,-0.110878,-0.244225,-0.0518963
-2.02039,-0.463411,-0.475901,-0.0572082,-0.166338,0.0211228
-0.182438,-0.308425,0.062997,-0.0796928,-0.132454,-0.0218973
-0.752199,-0.276257,0.772815,0.00891536,-0.154038,-0.0138282
-0.36311,-0.293791,1.62204,0.0916906,0.0155611,-0.0047695
0.609637,-0.0347025,1.333,0.0175982,0.108282,0.000530362
-0.740696,-0.0611428,0.375496,0.0135711,-0.0493846,-0.0591087
-1.75587,-0.181687,0.157467,-0.165614,0.0656649,-0.00389904
-0.805028,0.0911356,0.308226,-0.167188,0.0786397,-0.0820813
-0.0729893,0.250247,0.400954,-0.227393,0.0952675,-0.201698
-0.250021,0.118416,0.280232,-0.0248694,0.114725,-0.214721
0.0488357,0.128822,0.344634,0.140409,0.214546,-0.199412
1.11193,-0.091052,-0.369043,-0.000761807,0.194789,-0.0587524
0.874094,-0.449459,-0.96136,0.0757003,0.116874,0.0843484
-0.041901,-0.476353,-1.36573,-0.111131,-0.0696774,0.173435
0.0513307,-0.136893,-1.21403,-0.119357,-0.190528,0.172904
0.614565,0.20202,-0.300023,-0.12946,-0.308405,0.0711355
0.0942032,0.824674,1.42053,0.0963473,-0.273485,0.0220126
0.733631,0.987883,2.40733,0.303081,0.105312,-0.101176
0.129899,0.246845,0.647385,0.124385,0.114778,-0.123062
-2.08702,-0.456972,-0.516287,-0.179613,0.165049,-0.0256206
-0.958265,-0.258739,-0.516533,-0.264442,0.177889,0.0209039
0.352712,0.189411,-0.179842,-0.23729,0.0464509,-0.0943183
0.713579,0.426389,0.344384,0.13156,0.0414426,-0.214294
-0.197389,0.0566585,0.21665,0.152473,0.0994265,-0.178773
0.92726,-0.210139,-0.380661,0.0604533,0.217495,-0.0354257
0.891058,-0.637937,-0.703996,0.0577979,0.119048,0.0385841
0.368656,-0.586304,-1.32028,-0.133301,-0.00103039,0.201655
0.438688,-0.342617,-1.21586,-0.0701951,-0.141414,0.259011
-0.140507,0.274959,-0.280805,-0.0153342,-0.266152,0.196749
0.206281,0.89806,1.34678,0.332896,-0.171166,-0.00537753
0.458974,0.796717,1.49323,0.212812,-0.0344576,-0.110256
-1.23373,-0.0405734,0.470545,0.0901556,0.0486705,-0.0757147
-1.84765,-0.431662,-0.244839,-0.282313,0.105729,0.052377
-1.43879,-0.224465,0.0358313,-0.213398,0.0613624,0.0445653
-1.49523,0.231065,0.425551,-0.221287,0.00186485,-0.0879362
1.3867,0.576906,0.902212,0.281041,0.249791,-0.250315
0.795539,0.0261541,0.0940902,0.123214,0.193459,-0.226675
1.35718,-0.532868,-0.823022,0.0581378,0.234141,-0.0321279
0.45919,-0.987735,-1.04581,-0.0184659,0.0678868,0.0784994
-0.0479471,-0.717969,-1.38482,-0.0881771,-0.0236227,0.26186
-0.235153,-0.391067,-1.30054,-0.0544406,-0.23892,0.287188
0.188152,0.469441,0.0182483,-0.00490785,-0.275566,0.118996
0.623957,0.86679,1.73808,0.379342,-0.252251,-0.039895
-0.186645,0.48841,1.83741,0.187993,0.014756,-0.179128
-0.968435,-0.112077,0.442575,0.0656764,0.0998036,0.023551
-2.37588,-0.323776,-0.205965,-0.220832,0.140595,0.119743
-1.58006,0.0183005,0.181752,-0.213853,0.121505,0.156477
-0.0821995,0.760031,0.819004,-0.185676,0.141697,-0.0512153
1.56659,0.802398,1.05071,0.403092,0.244467,-0.33713
0.830771,-0.113229,-0.262997,0.201085,0.306242,-0.259732
3.14414,-0.519157,-1.28889,0.194924,0.302373,0.00227362
1.24254,-1.0914,-1.69854,-0.195811,-0.0582334,0.0635097
0.0258312,-0.992741,-1.07107,-0.134416,-0.0525445,0.267197
-0.84401,-0.680424,-0.233223,-0.00240427,-0.184908,0.329163
-2.49311,0.111517,0.415434,0.173942,-0.191937,0.376907
1.28385,0.959027,1.29041,0.111401,-0.0701859,-0.128287
1.69868,0.716086,1.04373,0.0820756,-0.0367844,-0.102098
-0.301802,0.269649,0.149948,-0.112615,-0.00140622,0.0476309
-1.9232,0.325118,0.185055,-0.183558,0.1668,0.0357076
-0.19246,0.418539,0.33091,-0.189169,0.181061,-0.0813797
1.06434,0.43471,0.0988731,0.196811,0.165945,-0.28165
0.227159,0.156477,-0.0623785,0.0588819,0.205742,-0.256779
2.12081,-0.371726,-0.441917,0.213991,0.255304,-0.0383737
0.789369,-0.977354,-0.977842,0.0120103,0.034245,0.0782535
0.0110461,-0.746763,-1.33594,-0.241378,0.0232425,0.263689
0.221,-0.518233,-0.649599,-0.0483191,-0.133682,0.30065
-0.0230307,0.0715502,-0.223589,0.121091,-0.187712,0.283812
0.0900433,0.691786,0.796399,0.267633,-0.181046,0.0111567
0.525737,0.824337,1.51751,-0.0113094,-0.00511295,-0.055732
-0.230322,0.330118,0.754585,0.0517816,0.0512422,-0.0758749
